Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2011-08-03,1.4194,1.4346,1.4143,1.4325,Wednesday,UP,0.0131,0.1310
2011-08-04,1.4327,1.4371,1.4089,1.4106,Thursday,DOWN,-0.0221,-0.2210
2011-08-05,1.4093,1.4299,1.4055,1.4280,Friday,UP,0.0187,0.1870
2011-08-08,1.4402,1.4410,1.4130,1.4174,Monday,DOWN,-0.0228,-0.2280
2011-08-09,1.4176,1.4381,1.4152,1.4368,Tuesday,UP,0.0192,0.1920
2011-08-10,1.4386,1.4402,1.4162,1.4172,Wednesday,DOWN,-0.0214,-0.2140
2011-08-11,1.4170,1.4295,1.4103,1.4241,Thursday,UP,0.0071,0.0710
2011-08-12,1.4240,1.4293,1.4149,1.4248,Friday,UP,0.0008,0.0080
2011-08-15,1.4265,1.4477,1.4261,1.4444,Monday,UP,0.0179,0.1790
2011-08-16,1.4446,1.4472,1.4354,1.4407,Tuesday,DOWN,-0.0039,-0.0390
2011-08-17,1.4405,1.4518,1.4325,1.4423,Wednesday,UP,0.0018,0.0180
2011-08-18,1.4426,1.4453,1.4271,1.4330,Thursday,DOWN,-0.0096,-0.0960
2011-08-19,1.4330,1.4454,1.4259,1.4395,Friday,UP,0.0065,0.0650
2011-08-22,1.4379,1.4436,1.4347,1.4358,Monday,DOWN,-0.0021,-0.0210
2011-08-23,1.4358,1.4501,1.4353,1.4438,Tuesday,UP,0.0080,0.0800
2011-08-24,1.4436,1.4482,1.4379,1.4412,Wednesday,DOWN,-0.0024,-0.0240
2011-08-25,1.4413,1.4476,1.4327,1.4378,Thursday,DOWN,-0.0035,-0.0350
2011-08-26,1.4376,1.4502,1.4329,1.4497,Friday,UP,0.0121,0.1210
2011-08-29,1.4498,1.4550,1.4466,1.4508,Monday,UP,0.0010,0.0100
2011-08-30,1.4513,1.4535,1.4385,1.4445,Tuesday,DOWN,-0.0068,-0.0680
2011-08-31,1.4440,1.4470,1.4359,1.4377,Wednesday,DOWN,-0.0063,-0.0630
2011-09-01,1.4373,1.4383,1.4226,1.4258,Thursday,DOWN,-0.0115,-0.1150
2011-09-02,1.4259,1.4290,1.4184,1.4203,Friday,DOWN,-0.0056,-0.0560
