Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2020-05-18,29.8100,33.1000,29.5500,31.6500,Monday,UP,1.8400,18.4000
2020-05-19,32.3900,32.9100,31.1300,31.9600,Tuesday,DOWN,-0.4300,-4.3000
2020-05-20,32.4100,34.2200,32.1100,33.9400,Wednesday,UP,1.5300,15.3000
2020-05-21,33.9300,35.0500,33.7800,34.3400,Thursday,UP,0.4100,4.1000
2020-05-22,34.4100,34.4800,31.2800,33.6500,Friday,DOWN,-0.7600,-7.6000
2020-05-25,32.9200,34.1800,32.7200,33.9200,Monday,UP,1.0000,10.0000
2020-05-26,33.7700,35.1600,32.9000,34.7700,Tuesday,UP,1.0000,10.0000
2020-05-27,34.5400,34.7000,32.2000,33.2300,Wednesday,DOWN,-1.3100,-13.1000
2020-05-28,32.4800,34.5700,31.6300,34.0600,Thursday,UP,1.5800,15.8000
2020-05-29,34.0600,36.1100,32.7600,35.8400,Friday,UP,1.7800,17.8000
2020-06-01,35.6200,36.2300,34.6500,35.7900,Monday,UP,0.1700,1.7000
2020-06-02,35.9400,37.2900,35.6400,37.0600,Tuesday,UP,1.1200,11.2000
2020-06-03,37.0900,38.4000,36.2400,37.5900,Wednesday,UP,0.5000,5.0000
2020-06-04,37.0600,37.9100,36.7100,37.7200,Thursday,UP,0.6600,6.6000
2020-06-05,37.6400,39.8900,37.3500,39.8000,Friday,UP,2.1600,21.6000
2020-06-08,39.6700,40.6900,38.2400,38.4300,Monday,DOWN,-1.2400,-12.4000
2020-06-09,38.5100,39.3100,37.3300,39.1600,Tuesday,UP,0.6500,6.5000
2020-06-10,38.7200,40.0700,37.9800,39.7800,Wednesday,UP,1.0600,10.6000
2020-06-11,39.2500,39.2500,35.6800,36.5700,Thursday,DOWN,-2.6800,-26.8000
2020-06-12,36.4600,37.2200,34.7400,36.5100,Friday,UP,0.0500,0.5000
2020-06-15,36.2600,37.5400,34.6600,37.4300,Monday,UP,1.1700,11.7000
2020-06-16,37.3800,39.3600,36.6700,38.6500,Tuesday,UP,1.2700,12.7000
2020-06-17,38.2100,39.0100,37.4800,38.2100,Wednesday,Break Even,0.0000,0.0000
2020-06-18,38.0000,39.1700,37.4000,39.0500,Thursday,UP,1.0500,10.5000
2020-06-19,39.0300,40.6000,38.5100,39.8300,Friday,UP,0.8000,8.0000
