Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2008-06-12,1.0314,1.0490,1.0303,1.0402,Thursday,UP,0.0088,0.0880
2008-06-13,1.0409,1.0542,1.0387,1.0470,Friday,UP,0.0061,0.0610
2008-06-16,1.0450,1.0522,1.0379,1.0457,Monday,UP,0.0007,0.0070
2008-06-17,1.0452,1.0461,1.0377,1.0423,Tuesday,DOWN,-0.0029,-0.0290
2008-06-18,1.0418,1.0469,1.0356,1.0367,Wednesday,DOWN,-0.0051,-0.0510
2008-06-19,1.0364,1.0476,1.0319,1.0448,Thursday,UP,0.0084,0.0840
2008-06-20,1.0452,1.0456,1.0303,1.0353,Friday,DOWN,-0.0099,-0.0990
2008-06-23,1.0343,1.0496,1.0341,1.0447,Monday,UP,0.0104,0.1040
2008-06-24,1.0453,1.0473,1.0349,1.0414,Tuesday,DOWN,-0.0039,-0.0390
2008-06-25,1.0416,1.0446,1.0341,1.0347,Wednesday,DOWN,-0.0069,-0.0690
2008-06-26,1.0350,1.0393,1.0220,1.0237,Thursday,DOWN,-0.0113,-0.1130
2008-06-27,1.0239,1.0270,1.0165,1.0181,Friday,DOWN,-0.0058,-0.0580
2008-06-30,1.0193,1.0219,1.0130,1.0207,Monday,UP,0.0014,0.0140
2008-07-01,1.0210,1.0229,1.0138,1.0197,Tuesday,DOWN,-0.0013,-0.0130
2008-07-02,1.0200,1.0233,1.0131,1.0140,Wednesday,DOWN,-0.0060,-0.0600
2008-07-03,1.0140,1.0284,1.0110,1.0265,Thursday,UP,0.0125,0.1250
2008-07-04,1.0265,1.0279,1.0231,1.0253,Friday,DOWN,-0.0012,-0.0120
2008-07-07,1.0251,1.0344,1.0226,1.0262,Monday,UP,0.0011,0.0110
2008-07-08,1.0268,1.0350,1.0219,1.0337,Tuesday,UP,0.0069,0.0690
2008-07-09,1.0337,1.0354,1.0276,1.0280,Wednesday,DOWN,-0.0057,-0.0570
2008-07-10,1.0284,1.0339,1.0253,1.0282,Thursday,DOWN,-0.0002,-0.0020
2008-07-11,1.0279,1.0306,1.0137,1.0156,Friday,DOWN,-0.0123,-0.1230
2008-07-14,1.0141,1.0252,1.0142,1.0159,Monday,UP,0.0018,0.0180
2008-07-15,1.0165,1.0179,1.0012,1.0085,Tuesday,DOWN,-0.0080,-0.0800
2008-07-16,1.0089,1.0189,1.0027,1.0171,Wednesday,UP,0.0082,0.0820
2008-07-17,1.0174,1.0261,1.0134,1.0188,Thursday,UP,0.0014,0.0140
2008-07-18,1.0194,1.0254,1.0173,1.0225,Friday,UP,0.0031,0.0310
2008-07-21,1.0228,1.0243,1.0170,1.0171,Monday,DOWN,-0.0057,-0.0570
2008-07-22,1.0174,1.0336,1.0136,1.0307,Tuesday,UP,0.0133,0.1330
2008-07-23,1.0307,1.0402,1.0290,1.0379,Wednesday,UP,0.0072,0.0720
2008-07-24,1.0381,1.0408,1.0351,1.0365,Thursday,DOWN,-0.0016,-0.0160
2008-07-25,1.0370,1.0408,1.0316,1.0360,Friday,DOWN,-0.0010,-0.0100
2008-07-28,1.0368,1.0387,1.0324,1.0340,Monday,DOWN,-0.0028,-0.0280
2008-07-29,1.0346,1.0481,1.0318,1.0460,Tuesday,UP,0.0114,0.1140
2008-07-30,1.0467,1.0523,1.0440,1.0484,Wednesday,UP,0.0017,0.0170
2008-07-31,1.0482,1.0497,1.0402,1.0470,Thursday,DOWN,-0.0012,-0.0120
2008-08-01,1.0473,1.0519,1.0460,1.0495,Friday,UP,0.0022,0.0220
2008-08-04,1.0493,1.0508,1.0433,1.0483,Monday,DOWN,-0.0010,-0.0100
2008-08-05,1.0486,1.0560,1.0481,1.0541,Tuesday,UP,0.0055,0.0550
2008-08-06,1.0544,1.0610,1.0501,1.0597,Wednesday,UP,0.0053,0.0530
2008-08-07,1.0598,1.0639,1.0523,1.0618,Thursday,UP,0.0020,0.0200
2008-08-08,1.0621,1.0839,1.0608,1.0822,Friday,UP,0.0201,0.2010
