Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2024-05-06,152.8800,154.0100,152.8100,153.8800,Monday,UP,1.0000,10.0000
2024-05-07,153.9000,154.7800,153.8600,154.6900,Tuesday,UP,0.7900,7.9000
2024-05-08,154.7000,155.6900,154.5600,155.4800,Wednesday,UP,0.7800,7.8000
2024-05-09,155.5000,155.9700,155.1600,155.4600,Thursday,DOWN,-0.0400,-0.4000
2024-05-10,155.4700,155.9200,155.2600,155.7200,Friday,UP,0.2500,2.5000
2024-05-13,155.7400,156.3100,155.5600,156.2000,Monday,UP,0.4600,4.6000
2024-05-14,156.1800,156.7800,156.1400,156.4200,Tuesday,UP,0.2400,2.4000
2024-05-15,156.4300,156.5700,154.6900,154.8700,Wednesday,DOWN,-1.5600,-15.6000
2024-05-16,154.8800,155.5400,153.5900,155.3800,Thursday,UP,0.5000,5.0000
2024-05-17,155.3900,156.0100,155.2500,155.6500,Friday,UP,0.2600,2.6000
2024-05-20,155.6100,156.3200,155.4900,156.2400,Monday,UP,0.6300,6.3000
2024-05-21,156.2600,156.5600,155.8400,156.1500,Tuesday,DOWN,-0.1100,-1.1000
2024-05-22,156.1700,156.8500,156.1100,156.7700,Wednesday,UP,0.6000,6.0000
2024-05-23,156.7900,157.2000,156.5300,156.9300,Thursday,UP,0.1400,1.4000
2024-05-24,156.9400,157.1600,156.8200,156.9900,Friday,UP,0.0500,0.5000
2024-05-27,157.0400,157.0400,156.6600,156.8600,Monday,DOWN,-0.1800,-1.8000
2024-05-28,156.8500,157.2000,156.5800,157.1600,Tuesday,UP,0.3100,3.1000
2024-05-29,157.1400,157.7900,156.9200,157.6000,Wednesday,UP,0.4600,4.6000
2024-05-30,157.6400,157.6800,156.3800,156.8100,Thursday,DOWN,-0.8300,-8.3000
2024-05-31,156.8200,157.3900,156.5600,157.3100,Friday,UP,0.4900,4.9000
2024-06-03,157.3200,157.4900,155.9500,156.1000,Monday,DOWN,-1.2200,-12.2000
2024-06-04,156.1200,156.5000,154.5500,154.8700,Tuesday,DOWN,-1.2500,-12.5000
2024-06-05,154.8600,156.5000,154.7900,156.1000,Wednesday,UP,1.2400,12.4000
2024-06-06,156.1000,156.4500,155.3600,155.6000,Thursday,DOWN,-0.5000,-5.0000
2024-06-07,155.6200,157.0900,155.1200,156.7000,Friday,UP,1.0800,10.8000
2024-06-10,156.7400,157.2000,156.7000,157.0200,Monday,UP,0.2800,2.8000
2024-06-11,157.0500,157.4700,156.8000,157.0700,Tuesday,UP,0.0200,0.2000
2024-06-12,157.0700,157.4500,155.7200,156.7100,Wednesday,DOWN,-0.3600,-3.6000
2024-06-13,156.7200,157.3600,156.5800,157.0200,Thursday,UP,0.3000,3.0000
2024-06-14,157.0400,158.2800,156.8800,157.3700,Friday,UP,0.3300,3.3000
2024-06-17,157.3800,157.9700,157.1500,157.7100,Monday,UP,0.3300,3.3000
2024-06-18,157.7400,158.2500,157.5100,157.8500,Tuesday,UP,0.1100,1.1000
2024-06-19,157.8500,158.1200,157.6000,158.0800,Wednesday,UP,0.2300,2.3000
2024-06-20,158.1000,158.9500,157.9200,158.9000,Thursday,UP,0.8000,8.0000
2024-06-21,158.9400,159.8600,158.6700,159.7900,Friday,UP,0.8500,8.5000
2024-06-24,159.8400,159.9300,158.8200,159.5900,Monday,DOWN,-0.2500,-2.5000
2024-06-25,159.5800,159.8100,159.1900,159.6900,Tuesday,UP,0.1100,1.1000
2024-06-26,159.7100,160.8800,159.6100,160.7900,Wednesday,UP,1.0800,10.8000
2024-06-27,160.8200,160.8600,160.2800,160.7400,Thursday,DOWN,-0.0800,-0.8000
2024-06-28,160.7600,161.2800,160.2600,160.8300,Friday,UP,0.0700,0.7000
2024-07-01,160.8900,161.7600,160.6600,161.4500,Monday,UP,0.5600,5.6000
2024-07-02,161.5100,161.7800,161.2700,161.4400,Tuesday,DOWN,-0.0700,-0.7000
2024-07-03,161.4600,162.0100,160.7700,161.6800,Wednesday,UP,0.2200,2.2000
2024-07-04,161.7000,161.7000,160.9500,161.2500,Thursday,DOWN,-0.4500,-4.5000
2024-07-05,161.2600,161.4000,160.3400,160.7200,Friday,DOWN,-0.5400,-5.4000
2024-07-08,160.7000,161.1300,160.2600,160.8100,Monday,UP,0.1100,1.1000
2024-07-09,160.7900,161.5200,160.7300,161.3100,Tuesday,UP,0.5200,5.2000
2024-07-10,161.3500,161.8500,161.2600,161.6700,Wednesday,UP,0.3200,3.2000
2024-07-11,161.6400,161.7700,157.4300,158.8000,Thursday,DOWN,-2.8400,-28.4000
2024-07-12,158.8200,159.4500,157.3800,157.8900,Friday,DOWN,-0.9300,-9.3000
2024-07-15,157.8800,158.4300,157.1700,158.0100,Monday,UP,0.1300,1.3000
2024-07-16,158.0700,158.8700,158.0000,158.3400,Tuesday,UP,0.2700,2.7000
2024-07-17,158.3600,158.6300,156.0600,156.1600,Wednesday,DOWN,-2.2000,-22.0000
2024-07-18,156.1500,157.4100,155.3700,157.3700,Thursday,UP,1.2200,12.2000
2024-07-19,157.3800,157.8800,156.9600,157.4900,Friday,UP,0.1100,1.1000
2024-07-22,157.4500,157.6300,156.2800,157.0000,Monday,DOWN,-0.4500,-4.5000
2024-07-23,157.0300,157.1100,155.5600,155.5800,Tuesday,DOWN,-1.4500,-14.5000
2024-07-24,155.5600,156.0000,153.1100,153.8700,Wednesday,DOWN,-1.6900,-16.9000
2024-07-25,153.9000,154.3300,151.9400,153.9300,Thursday,UP,0.0300,0.3000
2024-07-26,153.9500,154.7500,153.1300,153.7200,Friday,DOWN,-0.2300,-2.3000
2024-07-29,153.8100,154.3600,153.0100,154.0100,Monday,UP,0.2000,2.0000
2024-07-30,154.0200,155.2300,152.6500,152.7600,Tuesday,DOWN,-1.2600,-12.6000
2024-07-31,152.8100,153.7500,149.6100,149.9800,Wednesday,DOWN,-2.8300,-28.3000
2024-08-01,149.9900,150.8900,148.5000,149.3600,Thursday,DOWN,-0.6300,-6.3000
2024-08-02,149.3800,149.7800,146.4200,146.5400,Friday,DOWN,-2.8400,-28.4000
2024-08-05,146.5100,146.5700,141.6800,144.1700,Monday,DOWN,-2.3400,-23.4000
2024-08-06,144.1700,146.3800,143.6200,144.3000,Tuesday,UP,0.1300,1.3000
2024-08-07,144.3500,147.9000,144.3100,146.6900,Wednesday,UP,2.3400,23.4000
2024-08-08,146.6700,147.5500,145.4300,147.2800,Thursday,UP,0.6100,6.1000
2024-08-09,147.2900,147.8200,146.2700,146.6100,Friday,DOWN,-0.6800,-6.8000
2024-08-12,146.7400,148.2400,146.7000,147.1900,Monday,UP,0.4500,4.5000
2024-08-13,147.2000,147.9600,146.6000,146.8200,Tuesday,DOWN,-0.3800,-3.8000
2024-08-14,146.8400,147.5900,146.0700,147.3100,Wednesday,UP,0.4700,4.7000
2024-08-15,147.3300,149.4000,147.0500,149.2700,Thursday,UP,1.9400,19.4000
2024-08-16,149.2900,149.3600,147.5700,147.5800,Friday,DOWN,-1.7100,-17.1000
2024-08-19,147.6600,148.0600,145.1900,146.5700,Monday,DOWN,-1.0900,-10.9000
2024-08-20,146.6000,147.3600,145.2000,145.2500,Tuesday,DOWN,-1.3500,-13.5000
2024-08-21,145.2600,146.6100,144.4500,145.2600,Wednesday,Break Even,0.0000,0.0000
2024-08-22,145.2500,146.5500,144.8500,146.2600,Thursday,UP,1.0100,10.1000
2024-08-23,146.2900,146.5000,144.0500,144.3700,Friday,DOWN,-1.9200,-19.2000
2024-08-26,144.2400,144.6600,143.4500,144.5200,Monday,UP,0.2800,2.8000
2024-08-27,144.5300,145.1900,143.9200,143.9500,Tuesday,DOWN,-0.5800,-5.8000
2024-08-28,143.9800,145.0600,143.6800,144.5700,Wednesday,UP,0.5900,5.9000
2024-08-29,144.6100,145.5700,144.2200,144.9800,Thursday,UP,0.3700,3.7000
2024-08-30,144.9800,146.2600,144.6600,146.1600,Friday,UP,1.1800,11.8000
2024-09-02,146.1900,147.1900,145.7800,146.9000,Monday,UP,0.7100,7.1000
2024-09-03,146.9000,147.2100,145.1600,145.4700,Tuesday,DOWN,-1.4300,-14.3000
2024-09-04,145.4800,145.5700,143.7100,143.7300,Wednesday,DOWN,-1.7500,-17.5000
2024-09-05,143.7400,144.2500,142.8500,143.4400,Thursday,DOWN,-0.3000,-3.0000
2024-09-06,143.4500,143.9200,141.7800,142.2700,Friday,DOWN,-1.1800,-11.8000
2024-09-09,142.2300,143.8100,141.9500,143.1700,Monday,UP,0.9400,9.4000
2024-09-10,143.1500,143.7300,142.2000,142.4300,Tuesday,DOWN,-0.7200,-7.2000
2024-09-11,142.4700,142.5500,140.7100,142.3500,Wednesday,DOWN,-0.1200,-1.2000
2024-09-12,142.3600,143.0600,141.7200,141.7900,Thursday,DOWN,-0.5700,-5.7000
2024-09-13,141.8200,141.8800,140.2800,140.8200,Friday,DOWN,-1.0000,-10.0000
2024-09-16,140.7500,140.9200,139.5700,140.6000,Monday,DOWN,-0.1500,-1.5000
2024-09-17,140.6200,142.4800,140.3200,142.4000,Tuesday,UP,1.7800,17.8000
2024-09-18,142.4200,142.7300,140.4400,142.2700,Wednesday,DOWN,-0.1500,-1.5000
2024-09-19,142.2900,143.9500,141.8900,142.6200,Thursday,UP,0.3300,3.3000
2024-09-20,142.6300,144.5100,141.7400,143.9100,Friday,UP,1.2800,12.8000
2024-09-23,143.9400,144.4600,143.1700,143.6000,Monday,DOWN,-0.3400,-3.4000
2024-09-24,143.6200,144.7000,143.1200,143.2100,Tuesday,DOWN,-0.4100,-4.1000
2024-09-25,143.2300,144.8500,142.9000,144.7500,Wednesday,UP,1.5200,15.2000
2024-09-26,144.7600,145.2300,144.1100,144.8000,Thursday,UP,0.0400,0.4000
2024-09-27,144.8200,146.5000,142.0700,142.1900,Friday,DOWN,-2.6300,-26.3000
2024-09-30,142.2400,143.9400,141.6400,143.6200,Monday,UP,1.3800,13.8000
2024-10-01,143.6300,144.5500,142.9700,143.5600,Tuesday,DOWN,-0.0700,-0.7000
2024-10-02,143.5700,146.5200,143.4300,146.4600,Wednesday,UP,2.8900,28.9000
2024-10-03,146.4700,147.2500,146.2900,146.9200,Thursday,UP,0.4500,4.5000
2024-10-04,146.9400,149.0100,145.9200,148.7100,Friday,UP,1.7700,17.7000
2024-10-07,148.7300,149.1400,147.8500,148.1800,Monday,DOWN,-0.5500,-5.5000
2024-10-08,148.1900,148.3900,147.3400,148.1900,Tuesday,Break Even,0.0000,0.0000
2024-10-09,148.2000,149.3800,148.0100,149.2900,Wednesday,UP,1.0900,10.9000
2024-10-10,149.3100,149.5600,148.3500,148.5600,Thursday,DOWN,-0.7500,-7.5000
2024-10-11,148.5700,149.2900,148.4000,149.1300,Friday,UP,0.5600,5.6000
2024-10-14,149.1400,150.0100,149.0700,149.7500,Monday,UP,0.6100,6.1000
2024-10-15,149.7600,149.8400,148.8500,149.1900,Tuesday,DOWN,-0.5700,-5.7000
2024-10-16,149.2000,149.8400,148.8700,149.6200,Wednesday,UP,0.4200,4.2000
2024-10-17,149.6400,150.3400,149.2300,150.2000,Thursday,UP,0.5600,5.6000
2024-10-18,150.2100,150.2900,149.3600,149.5200,Friday,DOWN,-0.6900,-6.9000
2024-10-21,149.4800,150.8900,149.0800,150.8300,Monday,UP,1.3500,13.5000
2024-10-22,150.8400,151.2100,150.5000,151.0600,Tuesday,UP,0.2200,2.2000
2024-10-23,151.0700,153.2000,151.0200,152.7500,Wednesday,UP,1.6800,16.8000
2024-10-24,152.7300,152.8300,151.5500,151.8200,Thursday,DOWN,-0.9100,-9.1000
2024-10-25,151.8300,152.3900,151.4500,152.3000,Friday,UP,0.4700,4.7000
2024-10-28,152.3600,153.8800,152.3200,153.2800,Monday,UP,0.9200,9.2000
2024-10-29,153.2900,153.8800,152.7500,153.3500,Tuesday,UP,0.0600,0.6000
2024-10-30,153.3600,153.5100,152.7900,153.4100,Wednesday,UP,0.0500,0.5000
2024-10-31,153.4200,153.5800,151.8400,152.0300,Thursday,DOWN,-1.3900,-13.9000
2024-11-01,152.0400,153.1100,151.7800,152.9800,Friday,UP,0.9400,9.4000
2024-11-04,152.9800,153.0500,151.5300,152.1300,Monday,DOWN,-0.8500,-8.5000
2024-11-05,152.1300,152.5700,151.3300,151.6000,Tuesday,DOWN,-0.5300,-5.3000
2024-11-06,151.6200,154.7300,151.2900,154.6300,Wednesday,UP,3.0100,30.1000
2024-11-07,154.6400,154.7200,152.7000,152.9300,Thursday,DOWN,-1.7100,-17.1000
2024-11-08,152.9400,153.3700,152.1400,152.6300,Friday,DOWN,-0.3100,-3.1000
2024-11-11,152.6800,153.9600,152.6400,153.7100,Monday,UP,1.0300,10.3000
2024-11-12,153.7100,154.9400,153.4100,154.6000,Tuesday,UP,0.8900,8.9000
2024-11-13,154.6200,155.6400,154.3400,155.4500,Wednesday,UP,0.8300,8.3000
2024-11-14,155.4600,156.4400,155.3300,156.2500,Thursday,UP,0.7900,7.9000
2024-11-15,156.2800,156.7600,153.8600,154.3400,Friday,DOWN,-1.9400,-19.4000
2024-11-18,154.4200,155.3700,153.8500,154.6500,Monday,UP,0.2300,2.3000
2024-11-19,154.7000,154.8100,153.2900,154.6500,Tuesday,DOWN,-0.0500,-0.5000
2024-11-20,154.6700,155.9000,154.5200,155.4300,Wednesday,UP,0.7600,7.6000
2024-11-21,155.4300,155.4300,153.9100,154.5100,Thursday,DOWN,-0.9200,-9.2000
2024-11-22,154.5400,155.0200,153.9700,154.7400,Friday,UP,0.2000,2.0000
2024-11-25,154.2600,154.7500,153.5500,154.2100,Monday,DOWN,-0.0500,-0.5000
2024-11-26,154.2000,154.5000,152.9900,153.1000,Tuesday,DOWN,-1.1000,-11.0000
2024-11-27,153.0700,153.2500,150.4500,151.1000,Wednesday,DOWN,-1.9700,-19.7000
2024-11-28,151.0700,152.0100,150.9200,151.5400,Thursday,UP,0.4700,4.7000
2024-11-29,151.5500,151.5700,149.4700,149.7500,Friday,DOWN,-1.8000,-18.0000
2024-12-02,149.7500,150.7600,149.0700,149.5900,Monday,DOWN,-0.1600,-1.6000
2024-12-03,149.6100,150.2500,148.6400,149.5900,Tuesday,DOWN,-0.0200,-0.2000
2024-12-04,149.6000,151.2400,149.5200,150.6000,Wednesday,UP,1.0000,10.0000
2024-12-05,150.6100,150.7900,149.6500,150.0800,Thursday,DOWN,-0.5300,-5.3000
2024-12-06,150.1100,150.7100,149.3600,150.0300,Friday,DOWN,-0.0800,-0.8000
2024-12-09,150.0700,151.3600,149.6900,151.1900,Monday,UP,1.1200,11.2000
2024-12-10,151.1700,152.1900,150.8900,151.9500,Tuesday,UP,0.7800,7.8000
2024-12-11,151.9700,152.8200,151.0100,152.4500,Wednesday,UP,0.4800,4.8000
2024-12-12,152.4500,152.8000,151.8000,152.6200,Thursday,UP,0.1700,1.7000
2024-12-13,152.6300,153.8100,152.4500,153.6400,Friday,UP,1.0100,10.1000
2024-12-16,153.6400,154.4900,153.3200,154.1500,Monday,UP,0.5100,5.1000
2024-12-17,154.1200,154.3600,153.1500,153.4800,Tuesday,DOWN,-0.6400,-6.4000
2024-12-18,153.4500,154.8700,153.3200,154.8000,Wednesday,UP,1.3500,13.5000
2024-12-19,154.8200,157.8200,154.4300,157.4300,Thursday,UP,2.6100,26.1000
2024-12-20,157.4500,157.9400,155.9500,156.4100,Friday,DOWN,-1.0400,-10.4000
2024-12-23,156.4800,157.3200,156.3300,157.1600,Monday,UP,0.6800,6.8000
2024-12-24,157.1400,157.4400,156.8900,157.1800,Tuesday,UP,0.0400,0.4000
2024-12-25,157.1700,157.5100,156.9800,157.4000,Wednesday,UP,0.2300,2.3000
2024-12-26,157.2200,158.1100,157.0700,158.0000,Thursday,UP,0.7800,7.8000
2024-12-27,157.8900,158.0100,157.3500,157.8200,Friday,DOWN,-0.0700,-0.7000
2024-12-30,157.7400,158.0800,156.6700,156.8300,Monday,DOWN,-0.9100,-9.1000
2024-12-31,156.8500,157.6100,156.0100,157.1800,Tuesday,UP,0.3300,3.3000
